SK_ID_CURR,predicted_income
116630,173032
160241,100119
78037,102849
326819,178734
130531,227716
312500,131103
17718,131795
140737,220895
340276,173961
347546,152759
117002,152951
132091,175730
311916,174802
344157,106434
173082,104396
150827,171146
45800,156410
108936,243829
194975,90624
102542,129413
65966,121604
39439,118248
182257,121395
151008,125805
331727,106182
73261,104907
250155,132522
285431,176192
351399,154233
52215,181367
41681,98480
86184,152185
97732,160009
318195,100825
263870,96962
133520,170807
283618,256210
266414,234514
269593,231521
297964,109528
54928,188296
311417,80859
23381,162364
274487,167958
136117,171075
116342,243188
343233,109289
184413,216365
151382,256153
280657,109078
71718,167174
115182,143122
42318,150876
264666,119547
288831,105801
14922,121055
197049,179690
339649,191066
235168,121519
12010,149706
183202,162851
101780,109571
159985,179866
70124,154046
238862,203204
59536,100146
203057,121929
255152,226201
128100,150811
237286,99059
294611,156689
65392,133064
264384,214944
311738,122164
322278,145711
17812,110876
58893,141628
338333,207184
27843,115526
65420,146182
300404,147070
118258,127122
342065,180028
301384,154603
180315,151447
270220,192750
12236,148309
247397,85912
314176,112140
176851,235674
138760,233256
65446,117188
350844,130496
88761,115269
271526,130428
188459,119013
165065,202661
23405,227354
89975,167297
1603,99749
117212,199423
173206,238654
294582,149271
137342,130901
319019,139391
262537,164263
301793,118767
145095,116623
109330,113512
253365,143029
84342,138487
258030,124916
215612,73965
167479,143322
95946,128442
280802,102922
138434,156666
345807,233254
32182,99282
71239,115191
50092,186704
298241,109741
341983,118827
163669,167174
211171,144546
356021,138945
82780,181633
339529,105578
107787,247949
255725,101977
80720,184315
128397,109709
264520,177072
171544,154084
305721,127919
96366,171804
283951,141539
33307,99388
22352,109171
6745,176814
227590,145120
259364,165460
323724,143039
66112,181676
99413,105641
244988,151288
93465,155517
252633,282825
236559,84907
3255,90642
182505,116443
9475,125268
85619,131793
96740,176068
95222,133257
148929,217654
217530,116357
93369,182213
271651,191681
218838,109471
59275,206638
156077,131340
328755,96824
320849,124724
318180,139899
184320,141529
306992,149534
178659,178080
253376,103843
187301,225805
216562,135044
60067,165370
135277,89182
125972,227174
282525,192006
110233,122199
329288,123166
164035,149578
7105,262092
355927,133040
338508,194765
515,86132
202819,176459
245348,194609
131284,193219
21993,264766
66412,147239
343306,137976
189256,126034
272894,116778
309753,115919
53818,130317
90620,177870
225874,92922
28240,124224
268705,120594
54645,139666
77417,107352
240147,192027
324297,162886
3418,128084
281712,171429
231921,179541
51293,126529
318771,176398
244045,174320
213630,120559
258298,127296
245720,120123
29749,104372
207266,205903
185247,259081
273730,221542
84613,140793
19455,244679
153873,153172
310133,94529
317745,190213
315248,95666
313150,178352
64258,97708
177057,121006
238971,166620
160727,156627
155792,121508
300964,126501
312334,190900
179099,137119
198979,151063
148200,110220
83638,180484
165856,170774
152387,181660
289939,94060
101616,143694
47629,131533
234918,110495
278956,109599
159434,169895
239162,163754
200588,98602
76534,179367
325033,183367
132178,146006
118683,187048
134119,117028
340035,273925
155776,170247
81412,135445
355777,87499
27771,154797
287243,119986
2038,150914
157881,98215
269467,125295
220279,100861
331540,141464
323537,160619
284141,168655
257904,147018
325215,165945
251028,131271
116236,226007
241694,129652
120425,136200
326550,123114
260794,69212
168143,168523
346562,200413
109253,136049
298526,133330
202056,155359
335699,176821
145554,95697
330332,164060
70412,176550
174693,96631
318260,124762
30362,149537
294658,105881
138586,167563
219801,138646
146343,117894
298712,208017
99084,152464
91903,156409
7260,169422
57722,153916
67945,124401
301557,208180
677,158615
316506,95208
300900,118826
241568,194984
188923,194224
273619,179793
170042,111292
30508,157710
39616,210413
276270,141965
50344,180373
261547,150541
144734,202662
286980,135213
58505,113392
331957,234543
121207,114756
76529,79125
143484,216357
174239,140021
186637,270740
85327,163005
107093,133035
320939,226949
12740,86352
131417,268124
129459,118904
334140,175804
28642,131667
283336,212349
96169,177872
330337,216469
280516,76221
232867,268802
143152,202484
151393,126366
188392,187699
92985,113591
250716,117263
26847,131389
183980,156346
154266,135734
336479,213625
341325,268358
18147,108165
292800,109251
185346,129730
189414,119462
225049,140307
42508,211106
196377,95330
283561,121840
302473,195095
247226,276173
348001,81483
76281,123459
158336,153562
30329,132950
235818,146938
143529,152635
166045,195621
39794,122867
4289,178948
35367,191603
185678,113535
101595,112732
289634,132043
275883,115558
86336,97862
60144,164911
333004,91986
332446,129658
274906,154069
138316,167649
190932,134747
132276,100326
201479,122795
66142,207785
235388,148481
241408,144649
95251,168896
57523,193604
322659,126516
304836,94815
198357,87156
219103,100587
116246,114374
341298,113613
189517,140028
127709,169465
93594,235519
185550,132024
22154,133826
290768,109482
226358,234723
342315,181039
79029,187212
243732,166814
104049,179887
144543,114320
214982,165934
48301,132229
325144,162569
131933,229226
8117,136740
147926,158864
217881,140677
339811,154216
120373,214594
208649,114807
200146,123993
51232,117211
152901,147623
251276,162348
268647,164464
204353,192664
46022,79530
314238,121763
158608,142043
147862,183134
282612,133579
343993,193001
11660,123521
149689,204393
45567,95405
34649,178934
298513,154598
140749,222356
153673,100203
257568,88926
254741,152658
113277,120270
57419,158935
61916,118202
244675,107010
162582,113098
35203,271788
157344,100408
244235,125674
256705,158418
154559,127524
34704,198204
177467,247201
219046,155686
15419,155178
227270,187158
23798,129308
314607,160504
223248,280609
293414,145848
256652,139583
5989,158610
121901,117017
205638,200246
56573,109334
203440,185048
217972,236175
103295,87660
118796,123925
313044,107867
320058,170298
72014,142848
333928,133949
42107,152826
286027,184167
308996,104270
162263,145259
281020,213571
285995,163187
340814,134544
9097,136129
272915,184993
220341,159163
259291,162541
311813,136364
242504,124712
146039,198271
242235,136343
233159,78296
320323,109683
159020,154838
168262,99509
352554,225612
53097,165033
76157,223878
193465,141948
279206,163327
52193,170542
223915,159728
302937,124372
32798,152117
310881,287134
27639,133861
36500,125378
159311,165287
146526,89502
313679,128962
352576,96037
14453,137986
23674,151740
26444,93653
12208,227523
210368,133884
171171,132579
307645,163826
82985,141692
188360,166134
142379,111056
173766,118898
15483,130087
126557,126490
213732,135096
332716,118615
125202,110045
59657,216235
129221,179051
270745,158134
34196,140902
246323,106382
299083,75942
296338,162669
76010,147442
135272,99074
143750,181316
14225,170128
355689,115768
72102,187826
296801,111771
106264,101463
316186,172223
90984,120717
218669,136073
322686,155485
187683,147203
222594,178363
206676,129605
55844,144462
261978,176152
102021,118018
112699,109329
11886,100553
197681,115125
150676,297701
66074,205451
333366,165382
89981,158714
340418,182603
215448,100221
50476,96505
214059,142611
323766,123186
69472,132028
274329,205383
132878,115879
130486,122909
10461,237645
142578,156658
251767,147148
126485,190048
337062,126261
29673,141877
67909,181230
163337,157027
69128,133352
206307,189917
131374,169497
4379,89591
187915,129803
160029,144181
22110,146511
336685,189490
237899,163632
314847,142880
335048,144319
188463,154967
178363,100646
320476,155448
124658,118516
188188,196027
46656,138259
298780,96832
260353,112188
102180,151286
23875,130965
141057,157216
190263,164743
257287,123724
232027,134170
134773,218652
179267,155344
276896,161272
138815,112507
185591,109876
203077,202848
207129,156046
172688,196947
279534,162071
228349,131521
28617,122250
190764,150307
229580,133405
130914,185029
279869,81143
74236,156127
123053,112504
40376,149500
256196,199577
1206,120681
98087,178457
323039,205295
344198,181755
262771,150006
341916,124651
147775,141491
133332,244894
74945,152400
38873,170326
57572,107814
218957,112073
271397,217454
237067,152757
111101,79362
153342,115481
20878,91569
343094,275606
307258,115716
173072,168821
274687,315799
161851,226105
223680,220753
355185,136537
299132,113772
230089,131177
93681,146953
351453,118013
319228,175540
314586,248523
323056,178348
275457,183540
42600,193822
259990,82975
175853,139359
169938,184902
193046,134317
237916,179240
269628,99218
147501,158512
238582,149732
26371,131367
228180,191347
90887,173980
300385,169084
63260,200490
101980,152818
114079,136286
234194,178216
247958,212144
51803,132782
134422,92370
19626,182053
198501,145670
273890,89608
33266,135445
91537,144585
112371,172045
257762,129540
70403,128020
265147,138222
317205,118536
138079,252854
344020,80480
331699,111714
176453,138522
334302,113109
83488,150098
208673,142919
127002,110355
334809,118907
344929,193672
150018,150464
285984,156947
224538,208899
92817,126962
90649,232960
302017,111823
355136,294590
327571,203203
188618,86661
279579,126700
160594,105694
271612,225480
219549,106237
277715,219412
240082,131577
289046,155986
132582,113635
34551,93879
96493,171440
63756,104362
195461,201102
296672,117109
200739,116349
75088,158732
86384,213477
41534,161673
88183,142366
94478,129763
109081,158063
239694,197888
154551,147182
183888,179113
208427,224091
88840,173581
113369,106757
9792,135465
154763,173657
185188,346234
201094,175756
17896,161631
77921,127178
239595,122082
75893,146551
188036,183746
275225,141614
25624,230346
82276,143612
265261,177799
274563,92341
103235,150423
219273,182555
166183,125527
217464,119121
68,186240
20960,192362
155474,110669
319135,158841
267077,94469
338187,145564
74546,147366
173836,201573
72422,142234
113715,106782
6254,140006
284850,151179
29386,261271
109102,117481
99975,188516
214100,122088
298177,200874
191635,182462
242810,106752
227185,99535
98593,116885
281955,70911
264363,183658
57080,239568
182143,278998
45767,154930
219562,121153
338118,219607
120867,121041
70122,132202
100816,257479
197696,131922
313888,250897
66433,121868
117149,110903
257535,148875
59828,233846
68013,160168
302933,88521
166447,143728
90988,168141
168792,124043
175404,113012
59700,128148
129455,155087
336604,162723
321650,110227
122357,118724
284762,147150
39586,132809
31128,100375
98926,133850
352229,205160
97752,176919
201992,112898
291691,77134
163484,129388
257830,140408
51322,119596
9553,165970
185530,149838
190942,133234
157568,289059
284306,125802
263267,90674
235074,177491
111730,184384
277724,177229
277922,163129
45859,182470
316706,226652
281601,135820
290842,171126
210174,132453
300801,157077
103171,153776
279162,144366
42461,151499
43980,168471
292913,116684
335850,113350
72006,150604
127389,175740
317465,136544
354599,205345
337459,134870
326699,115923
65291,122963
332469,176531
155547,137434
172083,148726
121812,237046
14392,121595
41554,142270
169331,204869
12976,186622
190399,127595
21722,154788
128907,213922
110777,166958
50274,197596
8327,181643
157264,120477
265818,113821
96784,121073
114641,121488
183660,158445
58660,86845
313446,125980
68080,109621
73009,180426
25766,186133
204713,172683
219366,91114
305935,203835
338026,150733
5498,159979
24604,190349
281233,129189
110462,222855
280322,211680
84335,94618
176529,302839
23907,200015
71576,112124
66016,93931
122360,84750
245958,179147
262619,163508
74439,88227
55507,179781
352506,140929
236218,130776
169442,153827
20591,127132
321616,198493
60644,248595
304532,153547
84626,342793
76083,145510
242540,100793
234363,166710
149732,156763
141955,133873
101869,238482
250349,236353
144358,189248
137277,247774
17833,264379
275527,223862
51582,179042
350743,171884
206952,134960
75082,157736
276378,112879
212760,130311
260583,93464
78080,171444
95705,113202
71732,207182
336591,161942
119263,325026
17323,117138
53445,200342
239264,205530
233173,105068
349369,120547
340260,135657
331247,109997
204060,183835
189771,123941
193712,126566
21600,92235
96034,153643
27208,123675
231500,98853
225903,113925
16751,231689
256981,153689
352086,298711
91968,110267
333859,94091
35468,106763
338637,80394
186942,158155
226829,155118
280987,135438
159667,187305
98274,134254
224505,354171
79703,149933
119514,177499
259989,238337
34104,149429
342528,181298
88206,107836
117995,134082
106398,199630
135675,280709
62549,108525
105449,131709
76921,126705
84301,117281
288865,131941
15009,150948
43994,102457
14354,196022
78081,145673
29715,199648
257347,111981
150483,129399
150939,97721
189254,140622
262793,137418
176711,114540
201567,103827
304359,181932
245151,227025
33462,137583
299258,119118
256447,154916
231443,111502
86871,148974
60559,112581
201455,145702
277039,106238
203411,193566
316846,195600
126569,182326
234004,130392
260251,78865
291394,119316
74752,95070
14132,127200
291717,121710
21997,156640
297962,166434
250204,191290
101617,167074
82361,125860
222259,139338
100367,109391
112383,156422
1188,146718
142554,124012
28934,208441
160527,200255
45423,89367
178085,174584
350546,100911
143126,163467
41545,136525
245868,200987
267571,159450
87406,91305
33848,176408
352085,104572
137534,201938
44101,129163
87236,174016
112624,144106
333704,152857
184031,123053
77789,207592
151772,148271
85199,199484
10459,206922
96893,210862
42580,129414
59245,247975
84800,125431
189909,169906
247954,129661
347592,197304
148887,268059
100491,113248
53453,124207
120730,174345
287766,157305
49949,152641
12861,108811
90657,170613
81860,138024
335142,167354
266730,154190
147900,197788
38909,238793
50698,263901
314373,213055
73601,150454
325526,130940
354461,153675
164774,199733
165344,89141
184195,126399
300303,252924
38752,199893
69708,327269
200769,196617
132652,165702
169647,144923
350338,216021
314471,235348
41116,242443
10493,120489
238063,204749
208942,176066
10473,113862
170445,124413
281605,130328
11612,276809
32721,126408
193234,71992
66213,167883
85809,257621
209556,158471
245257,107898
118287,166663
152234,165778
104984,146550
282196,179183
194023,117798
192571,167758
36083,206181
301408,253123
201523,110559
270352,158855
126367,161492
197023,154247
101889,163911
118815,196585
314824,139068
77474,172501
259023,104423
310774,131205
287481,265503
180116,240347
23996,143747
311445,131694
277802,130610
351606,142786
247222,89949
250337,129383
280383,171165
87199,118186
142356,144283
273925,113263
33351,159850
197380,163983
227505,123986
236032,120773
260131,181668
140236,122585
44756,123455
268612,167501
233557,138496
229801,84207
3149,132627
217358,138728
140049,104351
68454,108277
188451,178808
277299,127635
131214,133433
45082,143873
182599,101679
314977,217824
341969,300126
239615,217696
345745,147879
144399,115400
284919,109834
170081,115087
110508,129617
315187,264214
271599,259809
276837,100400
22,123001
180626,153422
101979,86656
38048,158604
57031,182871
4283,134904
117502,153575
209024,224000
151205,142214
152247,105152
136617,159538
208147,170539
55887,180141
319623,152191
277865,154816
12143,113170
318982,165519
247848,133482
337648,114076
60871,162919
48187,172623
279537,159172
341225,122331
124311,157928
300395,229285
197747,147074
150033,127253
52362,139358
61010,89287
71973,165114
68817,208534
291661,163798
177374,145901
93098,187027
135004,130922
156001,147362
13263,150081
281025,310482
32567,145305
266147,235637
33782,69909
157312,110088
117990,128641
253500,178399
33771,184517
352885,186243
147514,240459
31107,232969
97666,129310
55873,166537
24766,140021
13141,125208
217200,117949
337011,109192
173780,111223
265815,111708
112114,137242
277691,174795
6888,113653
101884,164562
305211,184226
81370,123309
236127,164469
141277,179180
216840,136619
309943,158189
275629,198987
119101,155682
338553,186521
139394,158426
265105,158357
189672,145818
352875,128848
88916,230818
164910,210272
27603,163179
97746,108001
175037,124955
156508,123738
214078,153462
279605,154737
65855,225930
351429,179704
223425,145749
201908,78157
156327,178334
229876,134065
103854,150743
342095,163023
76986,173719
143913,219441
108639,220537
88895,166907
44960,100135
293379,224205
250214,221890
136218,125735
45783,245418
119441,138126
317875,131395
211521,180991
210868,220084
123109,132252
354923,151920
15635,111317
149064,163858
166440,211655
65638,156183
97202,119666
344467,137518
275956,143508
63663,100610
83174,138335
113355,105781
153909,118787
152824,194319
194740,106362
7577,186224
175695,137521
20665,200231
342489,98768
163969,108857
296524,170700
93851,121474
81605,216459
237494,249150
307121,202224
102314,91794
137910,143665
112089,95232
286062,101093
146115,171715
242447,167374
140501,136586
268358,117403
296243,197144
127777,105232
11093,116267
139760,164455
346488,200847
303232,141141
214074,104247
299383,123550
215746,171072
216369,194652
293675,306625
147203,145267
214235,118044
196981,98162
356145,95650
207586,133197
213718,144472
236894,156249
122138,153683
271212,110818
232913,134624
30796,128948
146822,182230
151407,136820
210823,88103
296676,169385
193354,113890
342941,123611
57316,216573
321520,104082
146211,151887
281538,145821
248136,201198
4857,122835
342771,123388
145692,132568
69568,193117
51071,183231
276675,183593
128006,138033
352343,184441
224082,81417
63634,168582
43095,126134
136272,155579
31198,92706
280847,174363
273505,115028
324469,144697
106360,142600
289902,311421
46848,157216
238750,109185
13326,301671
270123,156875
146,129688
56794,156605
208753,153439
200226,221476
110951,178174
188996,188874
141582,190662
168222,105973
1170,107927
61612,165597
44668,123597
49978,192179
108341,149113
103242,128596
8234,134453
234677,151235
171878,110025
308711,176661
239561,123923
42856,219935
200835,111353
143233,68858
13906,108524
233424,113101
145640,221421
129493,197699
147224,144542
22316,81471
263434,208513
106349,148823
104702,109854
252959,110002
202346,195957
184252,118063
44409,112520
162541,179445
309619,161902
54663,88962
313489,116042
322791,150502
222789,150141
199384,265904
287496,189326
181510,280137
69690,171170
7896,78990
167172,172940
345298,134671
142485,355552
49827,183719
151385,125948
352440,138534
163149,118345
119978,233844
273705,182216
246831,158512
306633,156795
214793,109591
345346,140397
87751,221876
71128,134765
82372,100432
276752,150971
49954,96471
251100,126689
41177,73527
69073,168224
31465,165115
143075,258244
73673,117947
18843,215305
70753,197988
116143,168407
175497,247395
259047,105322
332529,185662
119729,158967
220600,121555
166338,80956
51002,165208
115209,152581
190550,133256
331154,95194
206596,251029
323369,216702
312350,161000
302688,191203
273996,132445
235366,135145
209456,127850
291105,161398
105003,190443
22977,122237
114120,116834
185687,136620
349736,131439
25448,110551
124920,79739
244022,119199
271745,174349
73884,168746
249940,159381
335058,129906
189524,193511
86752,134975
37108,133893
41540,183048
277381,150056
254878,96777
55881,136425
242722,158687
104500,230076
174485,142870
120085,126572
336863,89932
175129,234406
291230,157279
313208,180399
344301,107679
196103,113291
48763,136147
100236,109639
290166,93618
160478,150336
247509,122803
154504,99686
341239,200083
206869,98526
138424,139817
176019,129446
184361,236180
26089,176067
3040,164335
74173,212983
267457,128132
285860,131251
294097,187410
341330,137598
135369,110925
275791,85226
316463,126913
87886,211627
138309,112850
226710,235403
267459,120222
86702,98404
330905,125442
142043,134834
192735,180113
98134,100726
347892,183353
82358,108540
313887,286705
287711,97242
332814,142721
283132,183460
14773,109627
200349,164848
77341,124759
172777,116260
46531,105567
145020,130645
334476,183409
87041,142143
163408,194303
327191,130358
42654,265027
194411,165089
154348,117840
93889,108497
122840,170173
228224,161119
306479,158915
95141,390636
207399,100910
292515,246512
91441,167159
98233,235426
257324,149258
288386,149576
301822,124748
25646,119537
35363,166325
332824,152188
122404,116912
66810,125984
203457,171266
333503,102924
318542,204923
83557,202048
195123,89722
45235,108685
227024,248677
187767,87557
170874,234251
137001,132199
46043,195419
304793,138409
23422,141605
328457,216959
164531,105564
224310,298471
22752,113749
80587,227524
157634,201578
5004,151038
15550,108309
299013,182433
346857,127971
86715,188555
79404,93523
78087,220823
338127,162081
78976,126423
324995,122291
305894,125699
37544,139785
311248,100858
42707,191718
306549,193921
41090,118746
325623,85751
143691,227859
183723,135251
237566,122258
242416,114510
281353,131664
126642,140577
119893,222895
242760,129742
39070,112471
173018,108248
183083,167998
137632,282369
167454,127327
248233,104604
102146,127016
197609,271055
21176,192236
130131,157319
369,101831
133253,172306
91699,106604
158540,96245
249636,321205
193935,126670
82918,200083
202691,143114
92249,227770
262821,230370
161397,135508
269968,198330
302718,120132
342312,172619
240393,112945
314788,195391
237483,105545
142723,122989
247493,110944
122154,202130
293635,208102
229320,87548
87444,152912
102907,142955
305463,177514
185793,110586
172001,113411
23326,189470
69732,162548
35762,227209
337247,169590
175511,135993
97037,196836
37636,220755
293121,182626
309356,155145
210256,179947
301238,117339
51904,169664
227071,124355
214158,160353
127332,107098
90000,170205
351506,194073
100766,121272
110884,125053
286175,123876
239164,120822
176941,175560
53901,89385
140634,180326
211655,198780
106025,114546
66151,98491
323312,170553
77559,110786
139296,199508
281684,280523
344692,88496
272252,151613
340580,147919
116583,307863
296933,203538
108617,292665
45087,177197
317764,235057
281995,110614
204102,144536
77370,92489
194148,180188
159154,179491
147741,131797
272578,190565
84413,181031
184139,245038
311946,271779
141316,187996
74718,278635
134366,76855
263785,126073
211789,215321
22831,134211
111888,218944
77865,201921
129696,159937
38269,106814
216164,171669
157057,166560
333931,99063
276286,200438
175583,218743
25250,137918
189299,115030
122935,195636
78613,107816
126122,111878
191568,163681
173964,136328
232610,107328
84419,137148
19334,129823
314983,201369
297134,109967
166048,102068
17954,186432
144922,190392
98504,119399
177779,133080
173426,163181
65082,134377
287632,177419
186717,99364
212037,130856
70422,154390
36561,119746
138787,110094
51237,214654
79615,256550
85917,217660
127268,234167
290006,256697
226267,152627
334093,108871
22084,123172
120854,152206
101012,173991
57358,168951
113705,109530
353941,103326
271324,108957
211756,146832
177191,126758
308446,102487
316697,146820
352555,149167
168515,113317
296842,179888
291584,138632
24160,188963
123418,203472
38577,179527
81013,226937
83804,249884
249735,147099
237516,83625
126381,110174
214294,200576
95385,133079
83310,103106
90279,136385
174824,175104
140072,114199
68813,97831
210935,204933
354184,196249
145222,143606
293669,131576
186056,112302
83646,206816
33289,187111
273972,141353
163411,126235
36349,205798
83840,187101
189346,104017
1808,195364
284622,111062
79101,137227
260031,81756
206435,257352
277170,156356
140076,119177
82807,134333
34467,161861
43648,195513
137486,133140
319011,190611
110417,228466
241378,112515
27574,143881
145757,169846
325994,100566
152,185852
243106,132717
139202,131789
167310,137053
129127,271795
111220,75763
60218,100984
275489,165130
283756,152865
255943,170072
331846,122581
101657,130177
125492,152564
243202,135994
41242,150248
76350,270612
243455,142518
239182,169663
144109,152176
13100,132262
97158,180416
244994,85097
158830,189180
230087,148474
61344,116441
227124,144548
327266,158701
26927,164900
269357,155987
130273,103597
53734,202011
20070,85791
107860,141873
312129,207342
10345,134633
334044,117837
209768,147869
106636,109625
64102,131089
41950,127880
26383,112667
322396,109431
205901,140852
77986,125235
269173,224093
64287,245253
169684,187548
13760,186206
133355,136042
54836,159778
27857,176639
354365,84511
276734,144083
110564,110851
308581,164702
107326,120021
137182,163452
112596,167802
338105,143165
140376,177405
97136,243949
292445,131431
28305,180168
85651,129152
202630,180648
4403,190404
272097,135840
245903,118057
25801,150651
77015,327841
185617,110671
315327,177678
280717,189828
230828,88548
339763,133778
75005,129390
224846,168753
18705,144972
205395,142848
145392,96041
193379,216157
320048,97388
65354,130443
166633,167768
210916,143180
193423,167410
217928,85084
167019,102695
127976,151339
246681,191726
14780,118861
299364,243410
220557,140885
346162,206673
20333,120828
86359,153208
218558,128694
50627,148555
323899,123396
83772,201207
252738,194562
322341,245683
278094,179531
75969,160401
328916,128191
167986,132894
60681,108207
315395,212837
179250,176456
343168,301888
296696,116171
273346,207519
89226,84817
270653,168639
296045,130949
304603,322739
220594,155779
112311,235439
2852,123792
193611,177749
292285,160413
53859,279808
78554,102287
72782,123509
325151,126379
282449,243133
69470,242283
287260,121047
64569,146323
156663,175019
31648,108422
351480,109359
16269,124915
200891,227832
141617,105745
145002,122987
104953,153103
37770,174403
23479,148883
12516,205026
260121,164610
297617,271304
110330,111316
338337,157045
93050,85686
155934,236428
101036,152510
9943,160868
27806,230338
330087,177077
141672,191934
244608,119719
244196,110687
73547,149171
233161,151870
240790,138712
205787,109363
112221,132786
316945,144783
332665,168666
251806,131003
27829,162566
98097,122912
294784,173580
28086,230220
194869,128573
4284,174089
31854,92847
302248,164407
283155,156825
119090,119761
135552,173123
250931,117377
348030,148576
97428,142347
116427,156234
298865,119311
174317,232551
132303,114819
345314,208670
286459,184152
9541,182649
162143,193970
244591,155573
1253,125854
53800,141633
30342,205652
306776,94232
178685,263523
260814,79811
100477,161522
325026,149895
50765,133932
91397,208930
224546,112084
298314,236707
32370,114954
120538,103572
85787,170119
311382,159614
20604,142912
116248,88059
278463,183788
114906,139040
15345,104096
279981,145820
150336,233271
245657,189853
312673,201805
54033,135540
110634,95045
179760,95914
300672,156705
309857,200893
173316,121565
85570,157943
86774,150047
85137,218395
155996,104048
57304,140882
62627,152592
112550,172093
22012,164752
143331,204355
127546,219835
337457,140965
198887,205735
345234,148551
326278,110409
265916,178159
76651,216823
122742,138921
273557,171392
354378,133850
227500,157312
270869,103701
228710,171090
269733,158176
6660,155939
280107,151375
215478,170928
325882,131262
241329,172194
281829,225453
103382,167854
149483,121435
316367,303230
316141,265736
205604,123332
148669,135225
160054,161550
123253,102677
88912,130693
341593,186084
12073,202880
7899,230845
279666,305467
256641,110585
355323,113007
89647,85693
51256,170916
338469,140710
41459,124830
316053,92266
307949,198228
164523,151313
336807,197862
86324,93779
140287,159814
28324,109769
253889,126809
293807,173463
118705,125450
33924,167072
46734,118436
303852,163625
159464,201530
283855,211944
341763,238068
53615,87418
85236,169050
308990,177445
226461,223680
255687,141013
297736,104912
29569,142159
11106,158813
344085,149732
154149,103165
64128,99834
114110,190158
151040,136321
138056,128250
148298,225080
281364,198845
201993,138232
88815,138120
269847,137371
48259,154666
114970,114954
283844,136801
16371,190675
78296,184450
9729,215768
6382,169442
95540,109881
316762,141672
325606,239995
7076,163328
180178,125328
20425,170621
63412,128427
136809,85127
78761,112739
180254,170990
114808,190080
346317,111070
19106,116585
292895,165560
232215,78014
186904,126885
336402,133427
295081,145343
52256,120074
14360,154481
224791,260402
959,144540
331851,144696
251731,124613
91939,233796
97242,160714
276663,147352
42282,173684
313111,191930
43866,87214
82628,147814
334412,174479
251446,128632
36665,209335
242614,179793
121593,87339
106487,123816
177533,181535
132680,131833
251990,117312
12077,150185
103954,128557
183599,140783
335315,119574
5249,120423
285398,72680
16280,124770
198136,155450
248861,113451
235918,137985
219253,231597
70630,129470
181615,263919
229985,172120
53313,180138
124371,68277
195336,138282
147964,107657
174227,229250
291735,143340
217644,183203
16298,76746
241416,99749
333804,239473
257179,234893
308555,151077
55136,124986
4009,219638
316076,126299
249883,84665
119951,83277
78198,182102
256361,221308
284941,109119
72960,204115
17446,101603
108893,107612
85385,111662
30747,283655
191261,158084
169124,96986
280608,117495
190441,236057
288283,327311
128430,144977
217446,132392
320111,152314
31510,103698
277157,156334
188018,122356
339358,160343
42901,113145
205029,96063
93862,104200
67857,169670
56210,171801
222363,122343
108429,148913
58254,167007
165402,160356
37124,107215
354856,150453
258060,146505
136763,153792
85770,121133
51578,132351
89874,266526
157742,131669
13034,229989
229259,88726
78176,129191
268677,148895
313918,202460
248714,125833
85683,110543
339350,133687
216388,121844
103504,208599
30270,198909
194795,181476
329760,120660
29853,155157
169495,99420
252027,119032
238032,135196
172375,182800
329194,196416
191345,143278
231343,152003
280182,97872
291108,157133
322193,113246
351646,190093
171227,130275
197860,143222
191776,139992
122002,144408
341962,152915
329684,168887
14537,161060
129862,148515
31229,121492
351749,187243
228228,110540
43443,208015
266205,278326
296923,174313
235475,220281
114321,201069
175662,162062
283053,158272
69892,164441
254870,155398
128087,126965
215044,184703
150986,151929
199564,247297
300203,183232
312747,125358
211836,112728
150068,195434
80931,178553
261141,117720
187527,140352
119011,164489
156438,139640
230935,108555
260088,130052
285968,182645
40418,235567
326664,184075
58314,143958
227090,137422
16322,135929
32410,126036
215597,149125
221018,146155
102642,137081
114664,119242
122278,119481
126629,140444
312646,186644
113043,228412
289042,160149
191263,150991
5636,120585
333237,248758
93704,153062
28693,118484
335080,168070
79627,187865
77839,175665
115391,98566
252094,103647
295198,268684
75976,182109
339183,214076
158521,108867
57169,223595
326798,88976
321858,317655
159922,210296
44417,146029
331534,110614
259184,173066
53135,72870
191663,198091
270424,161904
343151,114394
170858,129934
289294,199467
133434,110887
59705,113760
279764,170308
286168,124975
49746,134336
291517,119403
128547,173701
280555,111024
204927,117198
147380,118858
282509,83490
64191,117506
336731,230966
343698,142896
326776,174527
262101,95932
198755,201438
220115,203365
128450,82259
155842,117520
138394,134525
41942,134370
230846,123886
38465,116772
42659,162246
160531,127053
284769,290186
297811,117683
79376,103605
79121,171216
86200,127481
247829,127705
176843,103150
95577,128884
178938,127682
350642,220966
132820,130313
73638,161530
292640,182776
223218,186889
102879,370534
180518,281071
345646,180649
4759,83087
27712,170840
718,260019
53642,151240
263803,157132
284376,139084
81630,115726
152358,241768
271710,137733
44830,152985
263829,133311
340082,238173
245295,124825
324059,112151
330342,144648
42510,148337
31773,85104
186159,218429
311736,138327
300480,120546
330316,123112
72318,208774
75857,101435
23560,127153
123988,149155
27223,185922
257989,272367
204417,122232
38515,145234
8077,247234
320413,200281
197150,152958
218659,106614
228243,188257
223346,80344
317761,109454
301995,159065
266013,189118
70837,142641
163854,145905
250991,157176
281092,162679
249215,158581
66202,87755
203356,154334
241754,121841
288822,170951
334110,115831
227072,115836
4184,159536
98660,182659
341168,124279
165063,165969
339847,187271
251900,86016
222852,127222
312093,259341
208764,241283
279330,134787
201071,191806
195513,188758
120230,111369
