SK_ID_CURR,predicted_target
150483,0
150939,0
189254,0
262793,0
176711,0
201567,0
304359,0
245151,0
33462,0
299258,0
256447,0
231443,0
86871,0
60559,0
201455,0
277039,1
203411,0
316846,0
126569,0
234004,0
260251,0
291394,0
74752,0
14132,0
291717,0
21997,0
297962,0
250204,0
101617,0
82361,0
222259,0
100367,0
112383,0
1188,0
142554,0
28934,0
160527,0
45423,0
178085,0
350546,0
143126,0
41545,0
245868,0
267571,0
87406,0
33848,0
352085,0
137534,0
44101,0
87236,0
112624,0
333704,0
184031,0
77789,0
151772,0
85199,0
10459,0
96893,0
42580,0
59245,0
84800,0
189909,0
247954,0
347592,0
148887,0
100491,0
53453,0
120730,0
287766,0
49949,0
12861,0
90657,0
81860,0
335142,0
266730,0
147900,0
38909,0
50698,0
314373,0
73601,0
325526,0
354461,0
164774,0
165344,0
184195,0
300303,0
38752,0
69708,0
200769,0
132652,0
169647,0
350338,0
314471,0
41116,0
10493,0
238063,0
208942,0
10473,0
170445,0
281605,0
11612,0
32721,0
193234,0
66213,0
85809,0
209556,0
245257,0
118287,0
152234,0
104984,0
282196,0
194023,0
192571,0
36083,0
301408,0
201523,0
270352,0
126367,0
197023,0
101889,0
118815,0
314824,0
77474,0
259023,0
310774,0
287481,0
180116,0
23996,0
311445,0
277802,0
351606,0
247222,0
250337,0
280383,0
87199,0
142356,0
273925,0
33351,0
197380,0
227505,0
236032,0
260131,0
140236,0
44756,0
268612,0
233557,0
229801,0
3149,0
217358,0
140049,0
68454,0
188451,0
277299,0
131214,0
45082,0
182599,0
314977,0
341969,0
239615,0
345745,0
144399,0
284919,0
170081,0
110508,0
315187,0
271599,0
276837,0
22,0
180626,0
101979,0
38048,0
57031,0
4283,0
117502,0
209024,0
151205,0
152247,0
136617,0
208147,0
55887,0
319623,0
277865,0
12143,0
318982,0
247848,0
337648,0
60871,0
48187,0
279537,0
341225,0
124311,0
300395,0
197747,0
150033,0
52362,0
61010,0
71973,0
68817,0
291661,0
177374,0
93098,0
135004,0
156001,0
13263,0
281025,0
32567,0
266147,0
33782,0
157312,0
117990,0
253500,0
33771,0
352885,0
147514,0
31107,0
97666,0
55873,0
24766,0
13141,0
217200,0
337011,0
173780,0
265815,0
112114,0
277691,0
6888,0
101884,0
305211,0
81370,0
236127,0
141277,0
216840,0
309943,0
275629,0
119101,0
338553,0
139394,0
265105,0
189672,0
352875,0
88916,0
164910,0
27603,0
97746,0
175037,0
156508,0
214078,0
279605,0
65855,0
351429,0
223425,0
201908,0
156327,0
229876,0
103854,0
342095,0
76986,0
143913,0
108639,0
88895,0
44960,0
293379,0
250214,0
136218,0
45783,0
119441,0
317875,0
211521,0
210868,0
123109,0
354923,0
15635,0
149064,0
166440,0
65638,0
97202,0
344467,0
275956,0
63663,0
83174,0
113355,0
153909,0
152824,0
194740,0
7577,0
175695,0
20665,0
342489,0
163969,0
296524,0
93851,0
81605,0
237494,0
307121,0
102314,0
137910,0
112089,0
286062,0
146115,0
242447,0
140501,0
268358,0
296243,0
127777,0
11093,0
139760,0
346488,0
303232,0
214074,0
299383,0
215746,0
216369,0
293675,0
147203,0
214235,0
196981,0
356145,0
207586,0
213718,0
236894,0
122138,0
271212,0
232913,0
30796,0
146822,0
151407,0
210823,0
296676,0
193354,0
342941,0
57316,0
321520,0
146211,0
281538,0
248136,0
4857,0
342771,0
145692,0
69568,0
51071,0
276675,0
128006,0
352343,0
224082,0
63634,0
43095,0
136272,0
31198,0
280847,0
273505,0
324469,0
106360,0
289902,0
46848,0
238750,0
13326,0
270123,0
146,0
56794,0
208753,0
200226,0
110951,0
188996,0
141582,0
168222,0
1170,0
61612,0
44668,0
49978,0
108341,0
103242,0
8234,0
234677,0
171878,0
308711,0
239561,0
42856,0
200835,0
143233,0
13906,0
233424,0
145640,0
129493,0
147224,0
22316,0
263434,0
106349,0
104702,0
252959,0
202346,0
184252,0
44409,0
162541,0
309619,0
54663,0
313489,0
322791,0
222789,0
199384,0
287496,0
181510,0
69690,0
7896,0
167172,0
345298,0
142485,0
49827,0
151385,0
352440,0
163149,0
119978,0
273705,0
246831,0
306633,0
214793,0
345346,0
87751,0
71128,0
82372,0
276752,0
49954,0
251100,0
41177,0
69073,0
31465,0
143075,0
73673,0
18843,0
70753,0
116143,0
175497,0
259047,0
332529,0
119729,0
220600,0
166338,0
51002,0
115209,0
190550,0
331154,0
206596,0
323369,0
312350,0
302688,0
273996,0
235366,0
209456,0
291105,0
105003,0
22977,0
114120,0
185687,0
349736,0
25448,0
124920,0
244022,0
271745,0
73884,0
249940,0
335058,0
189524,0
86752,0
37108,0
41540,0
277381,0
254878,0
55881,0
242722,0
104500,0
174485,0
120085,0
336863,0
175129,0
291230,0
313208,0
344301,0
196103,0
48763,0
100236,0
290166,0
160478,0
247509,0
154504,0
341239,0
206869,0
138424,0
176019,0
184361,0
26089,0
3040,0
74173,0
267457,0
285860,0
294097,0
341330,0
135369,0
275791,0
316463,0
87886,0
138309,0
226710,0
267459,0
86702,0
330905,0
142043,0
192735,0
98134,0
347892,0
82358,0
313887,0
287711,0
332814,0
283132,0
14773,0
200349,0
77341,0
172777,0
46531,0
145020,0
334476,0
87041,0
163408,0
327191,0
42654,0
194411,0
154348,0
93889,0
122840,0
228224,0
306479,0
95141,0
207399,0
292515,0
91441,0
98233,0
257324,0
288386,0
301822,0
25646,0
35363,0
332824,0
122404,0
66810,0
203457,0
333503,0
318542,0
83557,0
195123,0
45235,0
227024,0
187767,0
170874,0
137001,0
46043,0
304793,0
23422,0
328457,0
164531,0
224310,0
22752,0
80587,0
157634,0
5004,0
15550,0
299013,0
346857,0
86715,0
79404,0
78087,0
338127,0
78976,0
324995,0
305894,0
37544,0
311248,0
42707,0
306549,0
41090,0
325623,0
143691,0
183723,0
237566,0
242416,0
281353,0
126642,0
119893,0
242760,0
39070,0
173018,0
183083,0
137632,0
167454,0
248233,0
102146,0
197609,0
21176,0
130131,0
369,0
133253,0
91699,0
158540,0
249636,0
193935,0
82918,0
202691,0
92249,0
262821,0
161397,0
269968,0
302718,0
342312,0
240393,0
314788,0
237483,0
142723,0
247493,0
122154,0
293635,0
229320,0
87444,0
102907,0
305463,0
185793,0
172001,0
23326,0
69732,0
35762,0
337247,0
175511,0
97037,0
37636,0
293121,0
309356,0
210256,0
301238,0
51904,0
227071,0
214158,0
127332,0
90000,0
351506,0
100766,0
110884,0
286175,0
239164,0
176941,0
53901,0
140634,0
211655,0
106025,0
66151,0
323312,0
77559,0
139296,0
281684,0
344692,0
272252,0
340580,0
116583,0
296933,0
108617,0
45087,0
317764,0
281995,0
204102,0
77370,0
194148,0
159154,0
147741,0
272578,0
84413,0
184139,0
311946,0
141316,0
74718,0
134366,0
263785,0
211789,0
22831,0
111888,0
77865,0
129696,0
38269,0
216164,0
157057,0
333931,0
276286,0
175583,0
25250,0
189299,0
122935,0
78613,0
126122,0
191568,0
173964,0
232610,0
84419,0
19334,0
314983,0
297134,0
166048,0
17954,0
144922,0
98504,0
177779,0
173426,0
65082,0
287632,0
186717,0
212037,0
70422,0
36561,0
138787,0
51237,0
79615,0
85917,0
127268,0
290006,0
226267,0
334093,0
22084,0
120854,0
101012,0
57358,0
113705,0
353941,0
271324,0
211756,0
177191,0
308446,0
316697,0
352555,0
168515,0
296842,0
291584,0
24160,0
123418,0
38577,0
81013,0
83804,0
249735,0
237516,0
126381,0
214294,0
95385,0
83310,0
90279,0
174824,0
140072,0
68813,0
210935,0
354184,0
145222,0
293669,0
186056,0
83646,0
33289,0
273972,0
163411,0
36349,0
83840,0
189346,0
1808,0
284622,0
79101,0
260031,0
206435,0
277170,0
140076,0
82807,0
34467,0
43648,0
137486,0
319011,0
110417,0
241378,0
27574,0
145757,0
325994,0
152,0
243106,0
139202,0
167310,0
129127,0
111220,0
60218,0
275489,0
283756,0
255943,0
331846,0
101657,0
125492,0
243202,0
41242,0
76350,0
243455,0
239182,0
144109,0
13100,0
97158,0
244994,0
158830,0
230087,0
61344,0
227124,0
327266,0
26927,0
269357,0
130273,0
53734,0
20070,0
107860,0
312129,0
10345,0
334044,0
209768,0
106636,0
64102,0
41950,0
26383,0
322396,0
205901,0
77986,0
269173,0
64287,0
169684,0
13760,0
133355,0
54836,0
27857,0
354365,0
276734,0
110564,1
308581,0
107326,0
137182,0
112596,0
338105,0
140376,0
97136,0
292445,0
28305,0
85651,0
202630,0
4403,0
272097,0
245903,0
25801,0
77015,0
185617,0
315327,0
280717,0
230828,0
339763,0
75005,0
224846,0
18705,0
205395,0
145392,0
193379,0
320048,0
65354,0
166633,0
210916,0
193423,0
217928,0
167019,0
127976,0
246681,0
14780,0
299364,0
220557,0
346162,0
20333,0
86359,0
218558,0
50627,0
323899,0
83772,0
252738,0
322341,0
278094,0
75969,0
328916,0
167986,0
60681,0
315395,0
179250,0
343168,0
296696,0
273346,0
89226,0
270653,0
296045,0
304603,0
220594,0
112311,0
2852,0
193611,0
292285,0
53859,0
78554,0
72782,0
325151,0
282449,0
69470,0
287260,0
64569,0
156663,0
31648,0
351480,0
16269,0
200891,0
141617,0
145002,0
104953,0
37770,0
23479,0
12516,0
260121,0
297617,0
110330,0
338337,0
93050,0
155934,0
101036,0
9943,0
27806,0
330087,0
141672,0
244608,0
244196,0
73547,0
233161,0
240790,0
205787,0
112221,0
316945,0
332665,0
251806,0
27829,0
98097,0
294784,0
28086,0
194869,0
4284,0
31854,0
302248,0
283155,0
119090,0
135552,0
250931,0
348030,0
97428,0
116427,0
298865,0
174317,0
132303,0
345314,0
286459,0
9541,0
162143,0
244591,0
1253,0
53800,0
30342,0
306776,0
178685,0
260814,0
100477,0
325026,0
50765,0
91397,0
224546,0
298314,0
32370,0
120538,0
85787,0
311382,0
20604,0
116248,0
278463,0
114906,0
15345,0
279981,0
150336,0
245657,0
312673,0
54033,0
110634,0
179760,0
300672,0
309857,0
173316,0
85570,0
86774,0
85137,0
155996,0
57304,0
62627,0
112550,0
22012,0
143331,0
127546,0
337457,0
198887,0
345234,0
326278,0
265916,0
76651,0
122742,0
273557,0
354378,0
227500,0
270869,0
228710,0
269733,0
6660,0
280107,0
215478,0
325882,0
241329,0
281829,0
103382,0
149483,0
316367,0
316141,0
205604,0
148669,0
160054,0
123253,0
88912,0
341593,0
12073,0
7899,0
279666,0
256641,0
355323,0
89647,0
51256,0
338469,0
41459,0
316053,0
307949,0
164523,0
336807,0
86324,0
140287,0
28324,0
253889,0
293807,0
118705,0
33924,0
46734,0
303852,0
159464,0
283855,0
341763,0
53615,0
85236,0
308990,0
226461,0
255687,0
297736,0
29569,0
11106,0
344085,0
154149,0
64128,0
114110,0
151040,0
138056,0
148298,0
281364,0
201993,0
88815,0
269847,0
48259,1
114970,0
283844,0
16371,0
78296,0
9729,0
6382,0
95540,0
316762,0
325606,0
7076,0
180178,0
20425,0
63412,0
136809,0
78761,0
180254,0
114808,0
346317,0
19106,0
292895,0
232215,0
186904,0
336402,0
295081,0
52256,0
14360,0
224791,0
959,0
331851,0
251731,0
91939,0
97242,0
276663,0
42282,0
313111,0
43866,0
82628,0
334412,0
251446,0
36665,0
242614,0
121593,0
106487,0
177533,0
132680,0
251990,0
12077,0
103954,0
183599,0
335315,0
5249,0
285398,0
16280,0
198136,0
248861,0
235918,0
219253,0
70630,0
181615,0
229985,0
53313,0
124371,0
195336,0
147964,0
174227,0
291735,0
217644,0
16298,0
241416,0
333804,0
257179,0
308555,0
55136,0
4009,0
316076,0
249883,0
119951,0
78198,0
256361,0
284941,0
72960,0
17446,0
108893,0
85385,0
30747,0
191261,0
169124,0
280608,0
190441,0
288283,0
128430,0
217446,0
320111,0
31510,0
277157,0
188018,0
339358,0
42901,0
205029,0
93862,0
67857,0
56210,0
222363,0
108429,0
58254,0
165402,0
37124,0
354856,0
258060,0
136763,0
85770,0
51578,0
89874,0
157742,0
13034,0
229259,0
78176,0
268677,0
313918,0
248714,0
85683,0
339350,0
216388,0
103504,0
30270,0
194795,0
329760,0
29853,0
169495,0
252027,0
238032,0
172375,0
329194,0
191345,0
231343,0
280182,0
291108,0
322193,0
351646,0
171227,0
197860,0
191776,0
122002,0
341962,0
329684,0
14537,0
129862,0
31229,0
351749,0
228228,0
43443,0
266205,0
296923,0
235475,0
114321,0
175662,0
283053,0
69892,0
254870,0
128087,0
215044,0
150986,0
199564,0
300203,0
312747,0
211836,0
150068,0
80931,0
261141,0
187527,0
119011,0
156438,0
230935,0
260088,0
285968,0
40418,0
326664,0
58314,0
227090,0
16322,0
32410,0
215597,0
221018,0
102642,0
114664,0
122278,0
126629,0
312646,0
113043,0
289042,0
191263,0
5636,0
333237,0
93704,0
28693,0
335080,0
79627,0
77839,0
115391,0
252094,0
295198,0
75976,0
339183,0
158521,0
57169,0
326798,0
321858,0
159922,0
44417,0
331534,0
259184,0
53135,0
191663,0
270424,0
343151,0
170858,0
289294,0
133434,0
59705,0
279764,0
286168,0
49746,0
291517,0
128547,0
280555,0
204927,0
147380,0
282509,0
64191,0
336731,0
343698,0
326776,0
262101,0
198755,0
220115,0
128450,0
155842,0
138394,0
41942,0
230846,0
38465,0
42659,0
160531,0
284769,0
297811,0
79376,0
79121,0
86200,0
247829,0
176843,0
95577,0
178938,0
350642,0
132820,0
73638,0
292640,0
223218,0
102879,0
180518,0
345646,0
4759,0
27712,0
718,0
53642,0
263803,0
284376,0
81630,0
152358,0
271710,0
44830,0
263829,0
340082,0
245295,0
324059,0
330342,0
42510,0
31773,0
186159,0
311736,0
300480,0
330316,0
72318,0
75857,0
23560,0
123988,0
27223,0
257989,0
204417,0
38515,0
8077,0
320413,0
197150,0
218659,0
228243,0
223346,0
317761,0
301995,0
266013,0
70837,0
163854,0
250991,0
281092,0
249215,0
66202,0
203356,0
241754,0
288822,0
334110,0
227072,0
4184,0
98660,0
341168,0
165063,0
339847,0
251900,0
222852,0
312093,0
208764,0
279330,0
201071,0
195513,0
120230,0
322850,0
135429,0
234555,0
239909,0
233101,0
300001,0
115022,0
196483,0
258611,0
153215,0
75136,0
45576,0
103411,0
200088,0
119873,0
311867,0
327429,0
123916,0
308442,0
187433,0
331194,0
278445,0
168697,0
220536,0
97798,0
304229,0
18839,0
64001,0
320703,0
97086,0
165974,0
80773,0
164627,0
147871,0
85227,0
234476,0
29074,0
241276,0
71768,0
286817,0
90862,0
127131,0
232717,0
193039,0
103850,0
88920,0
116689,0
330494,0
118410,0
333593,0
130878,0
338099,0
250467,0
56884,0
17277,0
200860,0
117739,0
281037,0
178757,0
148407,0
94607,0
7759,0
194966,0
15908,0
15844,0
55959,0
254458,0
56850,0
114932,0
260616,0
35549,0
341773,0
261503,0
198173,0
83107,0
177173,0
53618,0
1130,0
52260,0
220707,0
79344,0
200244,0
194980,0
100067,0
129694,0
58054,0
142664,0
84137,0
290152,0
268381,0
162685,0
188416,0
225823,0
232132,0
122749,0
194111,0
355038,0
251234,0
7167,0
130440,0
320805,0
290233,0
329835,0
120474,0
15306,0
205861,0
155248,0
343042,0
209874,0
54543,0
232776,0
187408,0
312209,0
194765,0
185615,0
168155,0
265868,0
320932,0
333482,0
145940,0
226850,0
155271,0
316957,0
56191,0
87588,0
189976,0
134729,0
122259,0
203578,0
141699,0
225223,0
250403,0
239897,0
238759,0
209086,0
303362,0
175075,0
84057,0
38711,0
94791,0
291213,0
66663,0
292039,0
277069,0
43010,0
131699,0
247696,0
116832,0
20437,0
210003,0
216569,0
328024,0
139393,0
292317,0
53176,0
333533,0
201265,0
224052,0
253251,0
241334,0
325076,0
77167,0
308832,0
306235,0
322122,0
198783,0
340831,0
318755,0
96339,0
317928,0
355362,0
262045,0
258570,0
213310,0
328147,0
351419,0
284552,1
201361,0
25886,0
252056,0
60549,0
158497,0
157123,0
128652,0
175633,0
208876,0
34319,0
29515,0
22509,0
243310,0
20988,0
175795,0
14873,0
228733,0
28852,0
318582,0
249713,0
25428,0
209317,0
336227,0
317860,0
187331,0
20457,0
30850,0
167233,0
113871,0
326567,0
181550,0
48486,0
99544,0
187934,0
256435,0
153980,0
56558,0
131925,0
76804,0
95183,0
255852,0
13213,0
350010,0
312041,0
347853,0
10720,0
169455,0
142967,0
260683,0
121264,0
330054,0
25706,0
141357,0
306158,0
266040,0
275248,0
236647,0
355822,0
18549,0
104589,0
28167,0
307584,0
19541,0
54731,0
263574,0
160798,0
305663,0
153891,0
207881,0
79945,0
137388,0
34221,0
241398,0
5098,0
287532,0
333024,0
319720,0
163504,0
64172,0
180275,0
125933,0
81104,0
318663,0
37352,0
45032,0
44096,0
22988,0
159081,0
234807,0
207144,0
197880,0
355996,0
345620,0
127788,0
144185,0
94391,0
13214,0
283284,0
260430,0
326218,0
320109,0
107445,0
3828,0
105037,0
146098,0
40227,0
16767,0
249260,1
67448,0
16547,0
291891,0
161958,0
241226,0
87014,0
76221,0
318749,0
92907,0
241579,0
255076,0
149120,0
90708,0
282039,0
205165,0
28260,0
144010,0
100947,0
162121,0
28107,0
159530,0
176979,0
342299,0
110077,0
292245,0
167252,0
247535,0
148559,0
86840,0
198075,0
334687,0
279760,0
298941,0
321366,0
312321,0
78684,0
289287,0
217425,0
318098,0
300797,0
243166,0
334664,0
321713,0
243516,0
314876,0
213092,0
245383,0
123293,0
143634,0
93898,0
180979,0
314678,0
52233,0
167109,0
309418,0
221878,0
6519,0
174355,0
3007,0
247048,0
326569,0
312322,0
36001,0
185387,0
328476,0
42658,0
175357,0
21337,0
70201,0
251120,0
209979,0
193007,0
188685,0
297062,0
101087,0
259937,0
133663,0
133075,0
231402,0
123349,0
303874,0
10971,0
307089,0
213720,0
176572,0
43071,0
15796,0
265217,0
345799,0
295249,0
107636,0
213222,0
173908,0
267403,0
206689,0
116838,0
111050,0
299611,0
103313,0
296576,0
44172,0
344535,0
58756,0
161371,0
151416,0
226624,0
243090,0
352575,0
78301,0
174746,0
99954,0
241377,0
193036,0
276716,0
273209,0
18738,0
175266,0
295293,0
296902,0
53562,0
83446,0
281319,0
77597,0
145702,0
142933,0
320376,0
314153,0
322486,0
233867,0
123105,0
249988,0
90533,0
51005,0
82131,0
145430,0
72397,0
259994,0
338357,0
344272,0
273071,0
194180,0
163728,0
208534,0
21449,0
112063,0
215364,0
81689,0
245734,0
208343,0
294479,0
205265,0
46934,0
54036,0
154549,0
98783,0
78716,0
36366,0
243805,0
37722,0
24345,0
204921,0
105733,0
156445,0
110039,0
312788,0
351381,0
187044,0
95225,0
30101,0
116344,0
99185,0
336587,0
144513,0
150218,0
1657,0
58206,0
140620,0
338208,0
182583,0
153857,0
284978,0
60322,0
231536,0
203719,0
37184,0
348205,0
238152,0
105832,0
98164,0
332505,0
40213,0
141143,0
5002,0
299485,0
166671,0
75131,0
45905,0
230511,0
308940,0
256598,0
317338,0
122939,0
207186,0
121650,0
235453,0
228027,0
149351,0
172349,0
303,0
245583,0
147482,0
143693,0
33628,0
219890,0
183280,0
240860,0
117375,0
160803,0
243623,0
278548,0
106088,0
92279,0
322485,0
355137,0
241289,0
136182,0
185970,0
168434,0
116294,0
101561,0
232369,0
280235,0
98199,0
240049,0
25230,0
180704,0
117873,0
149982,0
323916,0
91399,0
353925,0
4413,0
112544,0
255976,0
346126,0
353387,0
195359,0
315911,0
62598,0
13343,0
327830,0
223154,0
242488,0
319906,0
175742,0
302025,0
84742,0
19558,0
48364,0
175785,0
247428,0
244916,0
280658,0
343345,0
97034,0
317970,0
260808,0
290525,0
138808,0
182314,0
136701,0
116752,0
189702,0
101667,0
94002,0
68664,0
198438,0
163906,0
170849,0
46431,0
263993,0
9032,0
94689,0
154867,0
60479,0
60327,0
318175,0
113635,0
24878,0
44416,0
15802,0
322573,0
216141,0
320100,0
110850,1
338662,0
114239,0
98468,0
199747,0
169560,0
46523,0
189344,0
208425,0
275482,0
210771,0
142504,0
204263,0
336550,0
290295,0
161588,0
313293,0
337888,0
168856,0
82831,0
302735,0
96035,0
288974,0
84932,0
160702,0
220176,0
329833,0
36046,0
322693,0
200182,0
97621,0
271970,0
231907,0
163153,0
43155,0
239110,0
5484,1
225949,0
283003,0
294906,0
79616,0
311686,0
34847,0
14124,0
141982,0
90339,0
165484,0
333725,0
106036,0
309146,0
188254,0
113574,0
315963,0
303179,0
131147,0
113443,0
316147,0
53240,0
224464,0
353934,0
42191,0
154208,0
248887,0
75484,0
28007,0
351336,0
183612,0
110171,0
310740,0
234888,0
55805,0
155127,0
216254,0
105464,0
237772,0
131672,0
284312,0
212314,0
50154,0
9270,0
36356,0
169328,0
315886,0
350530,0
268562,0
142480,0
203706,0
202953,0
55453,0
305313,0
86132,0
39952,0
205747,0
349751,0
141147,0
124852,0
188683,0
308197,0
211243,0
240698,0
54782,0
77491,0
164166,0
2155,0
176108,0
333856,0
130461,0
347990,0
274174,0
348884,0
350510,0
16968,0
156182,0
302519,0
31252,0
242829,0
342854,0
135141,0
164462,0
296222,0
319220,0
337404,0
13287,0
297871,0
302818,0
46885,0
132728,0
205916,0
150253,0
32582,0
131293,0
203668,0
338236,0
124834,0
282469,0
305594,0
232521,0
171893,0
14217,0
33129,0
52288,0
206648,0
113658,0
342989,0
9819,0
222727,0
259700,0
174473,0
153214,0
339789,0
112755,0
101449,0
210548,0
152640,0
309567,0
65567,0
231247,0
319953,0
64671,0
325517,0
117331,0
266565,0
7242,0
326155,0
307742,0
86372,0
306648,0
265801,0
74116,0
278163,0
15089,0
94762,0
164720,0
354414,0
24988,0
266554,0
20090,0
325930,0
266989,0
110910,0
41972,0
53086,0
117506,0
286556,0
111797,0
37316,0
255324,0
341263,0
81669,0
165053,0
75923,0
260763,0
55596,0
231318,0
197676,0
139419,0
188079,0
223823,0
54760,0
144751,0
153728,0
149923,0
53023,0
35779,0
43460,0
162341,0
54996,0
202054,0
53399,0
234133,0
219571,0
190392,0
167597,0
231831,0
153919,0
261262,0
141450,0
108094,0
150546,0
302163,0
331929,0
294937,0
289487,0
42994,0
116813,0
278231,0
257380,0
6227,0
233843,0
24477,0
286339,0
158438,0
69796,0
344778,0
164600,0
43879,0
100242,0
137638,0
853,0
239922,0
79509,0
344186,0
354622,0
1941,0
6171,0
144854,0
215118,0
67113,0
122842,0
28915,0
24379,0
165255,0
164824,0
84506,0
149847,0
240650,0
275760,0
151278,0
29480,0
287434,0
130188,0
95781,0
152786,0
250574,0
322845,0
220837,0
329954,0
30752,0
294308,0
52843,0
204275,0
326301,0
38807,0
105936,0
169546,0
219923,0
71283,0
264962,0
300805,0
5113,0
200840,0
36278,0
217381,0
316808,0
220983,0
208342,0
33760,0
10560,0
282650,0
278635,0
6377,0
148704,0
285651,0
222509,0
188343,0
52477,0
279195,0
253409,0
64130,0
159819,0
147261,0
67069,0
95812,0
19338,0
234449,0
208098,0
194476,0
219275,0
283891,0
144591,0
68877,0
52844,0
86419,0
264230,0
107020,0
350321,0
61613,0
243412,0
129406,0
339921,0
281303,0
51410,0
131057,0
117013,0
13539,0
333826,0
55675,0
218866,0
74497,0
221201,0
38642,0
93827,0
202777,0
312815,0
63582,0
197104,0
214416,0
27644,0
52585,0
294342,0
123146,0
31312,0
251016,0
326513,0
82408,0
34647,0
177167,0
350683,0
264500,0
81015,0
1043,0
270449,0
239007,0
353062,0
163057,0
127254,0
285788,0
110105,0
263028,0
14826,0
337352,0
237184,0
136954,0
169497,0
338700,0
125247,0
253227,0
125112,0
231770,0
119678,0
113514,0
201625,0
344156,0
37940,0
156224,0
53550,0
72385,0
25529,0
228939,0
94457,0
140585,0
92735,0
272266,0
257972,0
93817,0
112595,0
282445,0
80490,0
55346,0
219526,0
354546,0
35774,0
206780,0
185193,0
249385,0
161458,0
291837,0
212733,0
150925,0
330724,0
19788,0
183884,0
223907,0
83616,0
145790,0
341522,0
252165,0
177775,0
126909,0
113834,0
105533,0
281101,0
303864,0
222077,0
142970,0
236593,0
11618,0
93505,0
63910,0
345577,0
332447,0
198683,0
231345,0
235193,0
252687,0
146778,0
276847,0
100950,0
314646,0
60677,0
61158,0
146372,0
324907,0
250457,0
116086,0
339629,0
153011,0
293559,0
347630,0
67082,0
244094,0
47889,0
103250,0
17194,0
203874,0
84817,0
80366,0
168334,0
53674,0
84927,0
118398,0
214586,0
93532,0
49871,0
227805,0
116983,0
163088,0
257791,0
284682,0
329385,0
59440,0
97184,0
45154,0
190361,0
50463,0
273095,0
117216,0
6059,0
331758,0
52681,0
39298,0
93204,0
169611,0
250604,0
94221,0
19148,0
42165,0
339628,0
136139,0
319458,0
263980,0
232706,0
212130,0
273373,0
346140,0
329466,0
120822,0
99771,0
319735,0
114237,0
290979,0
36516,0
241623,0
77549,0
145611,0
313752,0
70806,0
297743,0
331571,0
89053,0
334043,0
62270,0
251447,0
326730,0
22007,0
166778,0
285619,0
72247,0
148182,0
351097,1
349271,0
177174,0
200343,0
339931,0
20128,0
280438,0
277458,0
131814,0
72702,0
19191,0
254040,0
134996,0
271027,0
65413,0
139753,0
127460,0
157995,0
228698,0
95581,0
190781,0
62542,0
73267,0
292802,0
269297,0
36958,0
231236,0
195989,0
8856,0
236541,0
114974,0
279032,0
13761,0
234657,0
21221,0
213004,0
51690,0
233425,0
240186,0
45289,0
312169,0
250535,0
1991,0
273169,0
29608,0
57667,0
291945,0
236188,0
92690,0
161200,0
142186,0
52833,0
37198,0
195217,0
76256,0
8823,0
111344,0
150758,0
203477,0
329478,0
128611,0
109669,0
176950,0
240959,0
344639,0
170580,0
263412,0
74542,0
112536,0
55512,0
341118,0
265001,0
111497,0
178926,0
205337,0
256531,0
64338,0
3950,0
66462,0
350848,0
211000,0
214854,0
107649,0
351560,0
135056,0
58770,0
33195,0
53245,0
300856,0
214616,0
353935,0
285806,0
302216,0
347065,0
117877,0
163940,0
198597,0
22706,0
198288,0
41890,0
213726,0
241394,0
258191,0
175236,0
246358,0
174694,0
203992,0
221125,0
248113,0
90837,0
118638,0
125013,0
206051,0
408,0
77862,0
349297,0
253528,0
2961,0
137753,0
92944,0
43557,0
162672,0
248236,0
331931,0
243197,0
307622,0
141684,0
19402,0
162189,0
70756,0
168617,0
270901,0
149386,0
85233,0
172704,0
224279,0
337174,0
328921,0
87378,0
320065,0
93516,0
215701,0
55895,0
28013,0
179508,0
251696,0
285559,0
355233,0
155447,0
103689,0
270487,0
68416,0
231732,0
203189,0
317785,0
336757,0
329682,0
346478,0
64910,0
97673,0
339806,0
132445,0
60949,0
142895,0
112818,0
212579,0
260500,0
281261,0
30053,0
26928,0
280146,0
201377,0
289745,0
309853,0
275782,0
231095,0
66795,0
331551,0
262038,0
204793,0
14949,0
205785,0
106980,0
174530,0
240677,0
236868,0
333946,0
267043,0
169073,0
3663,0
335922,0
318483,0
297827,0
1255,0
64761,0
66965,0
330571,0
69603,0
59587,0
4461,0
234560,0
139068,0
305685,0
24412,0
280452,0
283718,0
242818,0
342420,0
120865,0
287513,0
153770,0
160234,0
303053,0
279695,0
280764,0
217650,0
258716,0
8208,0
352887,0
330449,0
341565,0
55697,0
251537,0
143037,0
158059,0
77729,0
256738,0
336938,0
99687,0
337447,0
275116,0
29746,0
149730,0
290739,0
284187,0
107961,0
32954,0
108080,0
114756,0
352026,0
74444,0
268732,0
7530,0
338610,0
66874,0
336504,0
61320,0
262479,0
30213,0
351438,0
214429,0
310339,0
107021,0
85268,0
125150,0
7745,0
198176,0
11491,0
23945,0
115444,0
309586,0
188583,0
80182,0
159741,0
324406,0
204988,0
162780,0
234292,0
249664,0
63111,0
319802,0
182954,0
30098,0
341481,0
304902,0
287455,0
122344,0
223088,0
189897,0
288435,0
26829,0
183318,0
102223,0
180131,0
306196,0
222589,0
85818,0
88189,0
344903,0
200449,0
202295,0
241097,0
152362,0
282774,0
52721,0
155635,0
215477,0
144240,0
292044,0
177460,0
92241,0
134126,0
179092,0
10609,0
285331,0
315967,0
56827,0
185205,0
74391,0
339110,0
